link_real,nombre_muni,nombre_dep,mesas_informadas%,mesas_usadas,mesas_disponibles,votantes%,votantes_cumplieron,votantes_habilidatos,apoya%,apoya#,no_apoya%,no_apoya#,votos_validos,votos_no_marcados,votos_anulados
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25046ZZZZZZZZZZZZ_L1.htm,HERRAN,NORTE DE SAN,100.0,9,9,33.35,1192,3574,32.89,377,67.1,769,1146,18,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25051ZZZZZZZZZZZZ_L1.htm,LA ESPERANZA,NORTE DE SAN,100.0,25,25,36.9,3060,8292,34.46,1021,65.53,1941,2962,43,55
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25052ZZZZZZZZZZZZ_L1.htm,LA PLAYA,NORTE DE SAN,100.0,17,17,23.75,1574,6626,48.83,734,51.16,769,1503,32,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25049ZZZZZZZZZZZZ_L1.htm,LABATECA,NORTE DE SAN,100.0,13,13,34.84,1709,4905,52.86,877,47.13,782,1659,18,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25054ZZZZZZZZZZZZ_L1.htm,LOS PATIOS,NORTE DE SAN,100.0,175,175,36.88,28831,78165,28.04,7986,71.95,20494,28480,58,293
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25055ZZZZZZZZZZZZ_L1.htm,LOURDES,NORTE DE SAN,100.0,8,8,40.41,1299,3214,25.96,317,74.03,904,1221,25,53
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25058ZZZZZZZZZZZZ_L1.htm,MUTISCUA,NORTE DE SAN,100.0,7,7,42.56,1134,2664,45.19,499,54.8,605,1104,9,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25061ZZZZZZZZZZZZ_L1.htm,OCAÑA,NORTE DE SAN,100.0,175,175,36.78,27977,76057,39.14,10753,60.85,16720,27473,126,378
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25064ZZZZZZZZZZZZ_L1.htm,PAMPLONA,NORTE DE SAN,100.0,89,89,44.03,18963,43064,35.0,6506,64.99,12079,18585,85,293
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25067ZZZZZZZZZZZZ_L1.htm,PAMPLONITA,NORTE DE SAN,100.0,9,9,48.52,1842,3796,32.87,577,67.12,1178,1755,41,46
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25069ZZZZZZZZZZZZ_L1.htm,PUERTO SANTANDER,NORTE DE SAN,100.0,30,30,17.04,2236,13119,26.88,591,73.11,1607,2198,10,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25070ZZZZZZZZZZZZ_L1.htm,RAGONVALIA,NORTE DE SAN,100.0,16,16,26.83,1728,6440,25.0,422,75.0,1266,1688,17,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25073ZZZZZZZZZZZZ_L1.htm,SALAZAR,NORTE DE SAN,100.0,22,22,42.15,3156,7487,32.43,974,67.56,2029,3003,47,106
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25076ZZZZZZZZZZZZ_L1.htm,SAN CALIXTO,NORTE DE SAN,100.0,25,25,37.35,2607,6979,95.18,2393,4.81,121,2514,25,68
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25079ZZZZZZZZZZZZ_L1.htm,SAN CAYETANO,NORTE DE SAN,100.0,17,17,32.43,2244,6918,31.5,694,68.49,1509,2203,8,33
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25082ZZZZZZZZZZZZ_L1.htm,SANTIAGO,NORTE DE SAN,100.0,9,9,44.06,1459,3311,45.17,642,54.82,779,1421,8,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25085ZZZZZZZZZZZZ_L1.htm,SARDINATA,NORTE DE SAN,100.0,55,55,34.65,5913,17063,34.83,1991,65.16,3725,5716,78,119
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25088ZZZZZZZZZZZZ_L1.htm,SILOS,NORTE DE SAN,100.0,11,11,35.08,1392,3968,19.05,259,80.94,1100,1359,15,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25091ZZZZZZZZZZZZ_L1.htm,TEORAMA,NORTE DE SAN,100.0,28,28,30.36,2953,9725,86.47,2429,13.52,380,2809,45,99
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25093ZZZZZZZZZZZZ_L1.htm,TIBU,NORTE DE SAN,100.0,77,77,29.42,9182,31208,66.03,5847,33.96,3008,8855,99,228
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25094ZZZZZZZZZZZZ_L1.htm,TOLEDO,NORTE DE SAN,100.0,33,33,35.83,4310,12026,31.86,1311,68.13,2803,4114,61,135
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25097ZZZZZZZZZZZZ_L1.htm,VILLA CARO,NORTE DE SAN,100.0,9,9,33.83,1261,3727,24.4,297,75.59,920,1217,21,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL25100ZZZZZZZZZZZZ_L1.htm,VILLA DEL ROSARIO,NORTE DE SAN,100.0,170,170,33.8,26839,79404,24.01,6360,75.98,20126,26486,78,275
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64007ZZZZZZZZZZZZ_L1.htm,COLON,PUTUMAYO,100.0,10,10,45.05,1912,4244,57.14,1072,42.85,804,1876,17,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64001ZZZZZZZZZZZZ_L1.htm,MOCOA,PUTUMAYO,100.0,87,87,37.07,13066,35245,60.18,7718,39.81,5105,12823,84,159
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64023ZZZZZZZZZZZZ_L1.htm,ORITO,PUTUMAYO,100.0,63,63,31.71,8226,25937,77.2,6165,22.79,1820,7985,86,155
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64002ZZZZZZZZZZZZ_L1.htm,PUERTO ASIS,PUTUMAYO,100.0,102,102,26.73,11158,41742,57.99,6267,42.0,4539,10806,145,207
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64026ZZZZZZZZZZZZ_L1.htm,PUERTO CAICEDO,PUTUMAYO,100.0,23,23,32.25,2878,8922,70.82,1947,29.17,802,2749,50,79
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64025ZZZZZZZZZZZZ_L1.htm,PUERTO GUZMAN,PUTUMAYO,100.0,29,29,29.41,3106,10561,72.34,2176,27.65,832,3008,41,57
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64004ZZZZZZZZZZZZ_L1.htm,PUERTO LEGUIZAMO,PUTUMAYO,100.0,36,36,26.28,3794,14436,54.5,2031,45.49,1695,3726,29,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64013ZZZZZZZZZZZZ_L1.htm,SAN FRANCISCO,PUTUMAYO,100.0,11,11,42.42,1998,4710,55.73,1069,44.26,849,1918,35,45
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64018ZZZZZZZZZZZZ_L1.htm,SAN MIGUEL (LA DORADA),PUTUMAYO,100.0,28,28,29.6,3487,11779,83.43,2816,16.56,559,3375,56,56
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64016ZZZZZZZZZZZZ_L1.htm,SANTIAGO,PUTUMAYO,100.0,14,14,39.12,2320,5929,60.66,1359,39.33,881,2240,32,48
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64019ZZZZZZZZZZZZ_L1.htm,SIBUNDOY,PUTUMAYO,100.0,24,24,43.01,4434,10309,58.36,2499,41.63,1783,4282,75,77
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64028ZZZZZZZZZZZZ_L1.htm,VALLE DEL GUAMUEZ (LA HORMIGA),PUTUMAYO,100.0,56,56,34.16,7917,23170,86.04,6655,13.95,1079,7734,78,105
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL64030ZZZZZZZZZZZZ_L1.htm,VILLAGARZON,PUTUMAYO,100.0,39,39,36.72,5794,15777,50.99,2869,49.0,2757,5626,54,114
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26001ZZZZZZZZZZZZ_L1.htm,ARMENIA,QUINDIO,100.0,568,568,42.36,105002,247873,42.6,43835,57.39,59049,102884,913,1205
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26005ZZZZZZZZZZZZ_L1.htm,BUENAVISTA,QUINDIO,100.0,7,7,35.98,1028,2857,43.88,441,56.11,564,1005,6,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26010ZZZZZZZZZZZZ_L1.htm,CALARCA,QUINDIO,100.0,136,136,41.1,23963,58297,37.58,8767,62.41,14557,23324,262,377
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26020ZZZZZZZZZZZZ_L1.htm,CIRCASIA,QUINDIO,100.0,57,57,42.67,9364,21943,36.41,3343,63.58,5837,9180,53,131
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26025ZZZZZZZZZZZZ_L1.htm,CORDOBA,QUINDIO,100.0,12,12,38.5,1960,5090,45.89,872,54.1,1028,1900,25,35
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26030ZZZZZZZZZZZZ_L1.htm,FILANDIA,QUINDIO,100.0,27,27,41.14,4256,10343,36.68,1522,63.31,2627,4149,39,68
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26040ZZZZZZZZZZZZ_L1.htm,GENOVA,QUINDIO,100.0,18,18,38.05,2810,7384,36.2,987,63.79,1739,2726,29,55
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26050ZZZZZZZZZZZZ_L1.htm,LA TEBAIDA,QUINDIO,100.0,65,65,40.56,11156,27501,37.14,4032,62.85,6822,10854,98,204
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26060ZZZZZZZZZZZZ_L1.htm,MONTENEGRO,QUINDIO,100.0,77,77,35.86,11873,33103,29.45,3398,70.54,8140,11538,108,227
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26070ZZZZZZZZZZZZ_L1.htm,PIJAO,QUINDIO,100.0,17,17,39.6,2385,6022,34.85,815,65.14,1523,2338,13,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26080ZZZZZZZZZZZZ_L1.htm,QUIMBAYA,QUINDIO,100.0,68,68,40.44,12049,29792,38.75,4528,61.24,7156,11684,211,154
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL26090ZZZZZZZZZZZZ_L1.htm,SALENTO,QUINDIO,100.0,16,16,44.74,2578,5762,33.86,853,66.13,1666,2519,27,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24008ZZZZZZZZZZZZ_L1.htm,APIA,RISARALDA,100.0,25,25,36.23,3800,10487,34.47,1265,65.52,2404,3669,47,84
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24013ZZZZZZZZZZZZ_L1.htm,BALBOA,RISARALDA,100.0,15,15,36.51,2032,5565,45.34,891,54.65,1074,1965,23,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24021ZZZZZZZZZZZZ_L1.htm,BELEN DE UMBRIA,RISARALDA,100.0,52,52,33.23,7133,21462,38.15,2639,61.84,4278,6917,73,143
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24025ZZZZZZZZZZZZ_L1.htm,DOSQUEBRADAS,RISARALDA,100.0,354,354,43.8,67458,154003,42.47,28055,57.52,37995,66050,364,1044
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24029ZZZZZZZZZZZZ_L1.htm,GUATICA,RISARALDA,100.0,26,26,36.66,3795,10351,33.66,1240,66.33,2443,3683,45,67
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24038ZZZZZZZZZZZZ_L1.htm,LA CELIA,RISARALDA,100.0,15,15,37.8,2457,6500,38.18,903,61.81,1462,2365,33,59
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24046ZZZZZZZZZZZZ_L1.htm,LA VIRGINIA,RISARALDA,100.0,68,68,39.52,12411,31403,40.16,4852,59.83,7229,12081,120,210
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24054ZZZZZZZZZZZZ_L1.htm,MARSELLA,RISARALDA,100.0,39,39,36.0,5602,15561,38.15,2067,61.84,3350,5417,88,97
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24062ZZZZZZZZZZZZ_L1.htm,MISTRATO,RISARALDA,100.0,27,27,33.93,3765,11096,52.88,1926,47.11,1716,3642,58,65
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24001ZZZZZZZZZZZZ_L1.htm,PEREIRA,RISARALDA,100.0,891,891,42.16,165775,393135,46.14,75063,53.85,87598,162661,836,2278
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24070ZZZZZZZZZZZZ_L1.htm,PUEBLO RICO,RISARALDA,100.0,23,23,30.83,2851,9245,63.04,1720,36.95,1008,2728,76,47
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24078ZZZZZZZZZZZZ_L1.htm,QUINCHIA,RISARALDA,100.0,47,47,41.98,8321,19821,52.6,4144,47.39,3734,7878,184,259
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24086ZZZZZZZZZZZZ_L1.htm,SANTA ROSA DE CABAL,RISARALDA,100.0,127,127,42.93,25498,59393,40.2,9970,59.79,14826,24796,184,518
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL24094ZZZZZZZZZZZZ_L1.htm,SANTUARIO,RISARALDA,100.0,31,31,30.79,3775,12258,41.07,1473,58.92,2113,3586,70,119
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL56004ZZZZZZZZZZZZ_L1.htm,PROVIDENCIA,SAN ANDRES,100.0,10,10,30.12,1210,4017,81.84,974,18.15,216,1190,16,4
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL56001ZZZZZZZZZZZZ_L1.htm,SAN ANDRES,SAN ANDRES,100.0,98,98,19.3,8466,43864,51.21,4301,48.78,4097,8398,36,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27004ZZZZZZZZZZZZ_L1.htm,AGUADA,SANTANDER,100.0,4,4,23.68,361,1524,47.55,165,52.44,182,347,8,6
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27007ZZZZZZZZZZZZ_L1.htm,ALBANIA,SANTANDER,100.0,10,10,36.47,1200,3290,56.35,656,43.64,508,1164,21,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27010ZZZZZZZZZZZZ_L1.htm,ARATOCA,SANTANDER,100.0,15,15,41.37,2680,6477,51.49,1328,48.5,1251,2579,50,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27013ZZZZZZZZZZZZ_L1.htm,BARBOSA,SANTANDER,100.0,58,58,37.98,9191,24199,49.22,4413,50.77,4552,8965,64,162
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27016ZZZZZZZZZZZZ_L1.htm,BARICHARA,SANTANDER,100.0,15,15,41.65,2608,6261,57.23,1452,42.76,1085,2537,20,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27019ZZZZZZZZZZZZ_L1.htm,BARRANCABERMEJA,SANTANDER,100.0,399,399,46.09,77255,167609,50.54,38260,49.45,37440,75700,402,1153
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27022ZZZZZZZZZZZZ_L1.htm,BETULIA,SANTANDER,100.0,11,11,37.67,1503,3989,42.67,620,57.32,833,1453,11,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27025ZZZZZZZZZZZZ_L1.htm,BOLIVAR,SANTANDER,100.0,28,28,34.35,2845,8280,52.41,1400,47.58,1271,2671,76,98
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27001ZZZZZZZZZZZZ_L1.htm,BUCARAMANGA,SANTANDER,100.0,154,1,45.56,225567,495063,44.88,100143,55.11,122985,223128,457,1982
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27028ZZZZZZZZZZZZ_L1.htm,CABRERA,SANTANDER,100.0,4,4,42.27,695,1644,65.78,446,34.21,232,678,7,10
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27031ZZZZZZZZZZZZ_L1.htm,CALIFORNIA,SANTANDER,100.0,4,4,42.24,708,1676,22.22,152,77.77,532,684,5,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27034ZZZZZZZZZZZZ_L1.htm,CAPITANEJO,SANTANDER,100.0,11,11,37.78,1840,4870,37.85,672,62.14,1103,1775,33,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27037ZZZZZZZZZZZZ_L1.htm,CARCASI,SANTANDER,100.0,15,15,45.15,1651,3656,32.48,509,67.51,1058,1567,23,61
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27040ZZZZZZZZZZZZ_L1.htm,CEPITA,SANTANDER,100.0,10,10,53.24,943,1771,64.74,584,35.25,318,902,16,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27043ZZZZZZZZZZZZ_L1.htm,CERRITO,SANTANDER,100.0,11,11,45.32,2177,4803,46.11,949,53.88,1109,2058,37,82
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27061ZZZZZZZZZZZZ_L1.htm,CHARALA,SANTANDER,100.0,22,22,37.37,3582,9583,61.35,2148,38.64,1353,3501,28,53
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27064ZZZZZZZZZZZZ_L1.htm,CHARTA,SANTANDER,100.0,11,11,41.6,1339,3218,28.33,372,71.66,941,1313,8,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27067ZZZZZZZZZZZZ_L1.htm,CHIMA,SANTANDER,100.0,6,6,39.05,913,2338,65.11,558,34.88,299,857,25,31
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27070ZZZZZZZZZZZZ_L1.htm,CHIPATA,SANTANDER,100.0,10,10,23.87,989,4142,71.56,687,28.43,273,960,17,12
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27045ZZZZZZZZZZZZ_L1.htm,CIMITARRA,SANTANDER,100.0,73,73,33.91,9548,28154,40.42,3718,59.57,5480,9198,79,271
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27046ZZZZZZZZZZZZ_L1.htm,CONCEPCION,SANTANDER,100.0,15,15,38.5,1884,4893,38.74,642,61.25,1015,1657,165,62
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27049ZZZZZZZZZZZZ_L1.htm,CONFINES,SANTANDER,100.0,6,6,36.83,865,2348,37.98,321,62.01,524,845,6,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27052ZZZZZZZZZZZZ_L1.htm,CONTRATACION,SANTANDER,100.0,8,8,46.95,1371,2920,57.9,762,42.09,554,1316,25,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27055ZZZZZZZZZZZZ_L1.htm,COROMORO,SANTANDER,100.0,11,11,38.49,1594,4141,53.49,795,46.5,691,1486,41,67
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27058ZZZZZZZZZZZZ_L1.htm,CURITI,SANTANDER,100.0,24,24,41.1,3378,8217,46.7,1526,53.29,1741,3267,35,76
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27071ZZZZZZZZZZZZ_L1.htm,EL CARMEN,SANTANDER,100.0,31,31,41.6,4458,10715,26.76,1138,73.23,3114,4252,44,162
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27073ZZZZZZZZZZZZ_L1.htm,EL GUACAMAYO,SANTANDER,100.0,5,5,51.13,813,1590,69.72,539,30.27,234,773,17,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27075ZZZZZZZZZZZZ_L1.htm,EL PEÑON,SANTANDER,100.0,14,14,39.77,1328,3339,49.56,620,50.43,631,1251,32,45
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27074ZZZZZZZZZZZZ_L1.htm,EL PLAYON,SANTANDER,100.0,34,34,37.73,4361,11556,27.56,1157,72.43,3041,4198,59,104
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27076ZZZZZZZZZZZZ_L1.htm,ENCINO,SANTANDER,100.0,5,5,32.59,692,2123,62.4,405,37.59,244,649,17,26
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27079ZZZZZZZZZZZZ_L1.htm,ENCISO,SANTANDER,100.0,13,13,41.16,1345,3267,45.87,595,54.12,702,1297,18,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27080ZZZZZZZZZZZZ_L1.htm,FLORIAN,SANTANDER,100.0,15,15,33.01,1703,5159,66.96,1115,33.03,550,1665,16,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27082ZZZZZZZZZZZZ_L1.htm,FLORIDABLANCA,SANTANDER,100.0,423,423,49.14,87866,178805,41.67,36189,58.32,50640,86829,167,870
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27085ZZZZZZZZZZZZ_L1.htm,GALAN,SANTANDER,100.0,12,12,42.66,1082,2536,41.85,434,58.14,603,1037,14,31
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27088ZZZZZZZZZZZZ_L1.htm,GAMBITA,SANTANDER,100.0,9,9,35.04,1135,3239,54.81,603,45.18,497,1100,16,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27091ZZZZZZZZZZZZ_L1.htm,GIRON,SANTANDER,100.0,251,251,43.36,45814,105643,37.87,17099,62.12,28052,45151,114,549
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27094ZZZZZZZZZZZZ_L1.htm,GUACA,SANTANDER,100.0,19,19,39.92,2052,5140,38.66,766,61.33,1215,1981,33,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27097ZZZZZZZZZZZZ_L1.htm,GUADALUPE,SANTANDER,100.0,12,12,36.15,1567,4334,40.06,607,59.93,908,1515,22,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27100ZZZZZZZZZZZZ_L1.htm,GUAPOTA,SANTANDER,100.0,5,5,42.2,774,1834,51.62,381,48.37,357,738,9,27
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27103ZZZZZZZZZZZZ_L1.htm,GUAVATA,SANTANDER,100.0,11,11,30.08,1345,4470,62.01,808,37.98,495,1303,14,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27106ZZZZZZZZZZZZ_L1.htm,GUEPSA,SANTANDER,100.0,10,10,35.03,1462,4173,61.75,885,38.24,548,1433,9,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27109ZZZZZZZZZZZZ_L1.htm,HATO,SANTANDER,100.0,5,5,44.76,817,1825,59.94,464,40.05,310,774,24,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27112ZZZZZZZZZZZZ_L1.htm,JESUS MARIA,SANTANDER,100.0,9,9,32.48,1055,3248,63.23,645,36.76,375,1020,16,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27115ZZZZZZZZZZZZ_L1.htm,JORDAN,SANTANDER,100.0,4,4,36.04,399,1107,50.38,194,49.61,191,385,11,3
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27119ZZZZZZZZZZZZ_L1.htm,LA BELLEZA,SANTANDER,100.0,14,14,42.03,2250,5353,33.6,741,66.39,1464,2205,17,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27118ZZZZZZZZZZZZ_L1.htm,LA PAZ,SANTANDER,100.0,12,12,29.4,1217,4139,58.15,681,41.84,490,1171,17,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27120ZZZZZZZZZZZZ_L1.htm,LANDAZURI,SANTANDER,100.0,26,26,32.65,3055,9356,52.62,1484,47.37,1336,2820,62,173
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27121ZZZZZZZZZZZZ_L1.htm,LEBRIJA,SANTANDER,100.0,76,76,43.67,12831,29381,30.62,3857,69.37,8738,12595,61,175
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27124ZZZZZZZZZZZZ_L1.htm,LOS SANTOS,SANTANDER,100.0,21,21,48.17,4109,8529,42.04,1643,57.95,2265,3908,35,166
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27127ZZZZZZZZZZZZ_L1.htm,MACARAVITA,SANTANDER,100.0,6,6,37.43,840,2244,56.78,456,43.21,347,803,16,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27130ZZZZZZZZZZZZ_L1.htm,MALAGA,SANTANDER,100.0,41,41,43.67,6841,15663,38.31,2538,61.68,4086,6624,39,178
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27133ZZZZZZZZZZZZ_L1.htm,MATANZA,SANTANDER,100.0,14,14,46.48,2256,4853,39.36,866,60.63,1334,2200,17,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27136ZZZZZZZZZZZZ_L1.htm,MOGOTES,SANTANDER,100.0,21,21,37.99,2854,7512,43.69,1165,56.3,1501,2666,60,128
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27139ZZZZZZZZZZZZ_L1.htm,MOLAGAVITA,SANTANDER,100.0,15,15,39.89,1433,3592,39.01,531,60.98,830,1361,34,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27142ZZZZZZZZZZZZ_L1.htm,OCAMONTE,SANTANDER,100.0,9,9,44.26,1670,3773,69.77,1129,30.22,489,1618,17,35
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27145ZZZZZZZZZZZZ_L1.htm,OIBA,SANTANDER,100.0,20,20,42.39,3582,8450,44.41,1543,55.58,1931,3474,29,79
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27148ZZZZZZZZZZZZ_L1.htm,ONZAGA,SANTANDER,100.0,12,12,33.62,1276,3795,53.36,634,46.63,554,1188,47,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27151ZZZZZZZZZZZZ_L1.htm,PALMAR,SANTANDER,100.0,4,4,43.9,594,1353,68.44,397,31.55,183,580,8,6
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27154ZZZZZZZZZZZZ_L1.htm,PALMAS DEL SOCORRO,SANTANDER,100.0,6,6,41.29,1013,2453,53.56,526,46.43,456,982,11,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27157ZZZZZZZZZZZZ_L1.htm,PARAMO,SANTANDER,100.0,9,9,49.54,1586,3201,51.19,791,48.8,754,1545,8,33
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL27160ZZZZZZZZZZZZ_L1.htm,PIEDECUESTA,SANTANDER,100.0,242,242,48.81,49041,100462,39.91,19145,60.08,28817,47962,340,739
